3933.5486 43787.604 ev 4.5 18372.462 od 3.5   8.4     0.9    -0.71
3934.0065 34127.931 od 3.5  8715.747 ev 3.5  18.1     1.4    -0.47
3935.1308 40314.882 od 3.5 14909.958 ev 3.5  31.9     1.9    -0.23
3936.2769 33976.069 od 1.5  8578.542 ev 2.5   5.9     0.6    -1.26
3938.8795 43894.149 ev 5.5 18513.403 od 4.5   8.2     0.5    -0.64
3939.3251 40378.812 od 4.5 15000.937 ev 5.5  11.0     0.7    -0.59
3941.2435 40314.882 od 3.5 14949.359 ev 4.5   8.0     0.6    -0.82
3943.6594 34065.731 od 2.5  8715.747 ev 3.5   5.9     0.6    -1.09
3943.9379 44028.264 ev 6.5 18680.070 od 5.5   5.2     0.7    -0.77
3963.6077 47701.807 od 5.5 22479.403 ev 6.5  46.      6.     +0.12
3965.6743 40119.218 od 2.5 14909.958 ev 3.5   0.74    0.12   -1.98
3980.5089 47611.858 od 4.5 22496.546 ev 5.5  45.      6.     +0.03
3984.5865 40038.970 od 4.5 14949.359 ev 4.5  13.5     0.7    -0.49
3988.8273 40063.874 od 5.5 15000.937 ev 5.5   9.3     0.5    -0.57
3990.5382 39962.150 od 2.5 14909.958 ev 3.5  92.      5.     +0.12
3992.7949 40038.970 od 4.5 15000.937 ev 5.5  86.      5.     +0.31
3998.7230 40063.874 od 5.5 15062.959 ev 6.5  92.      5.     +0.42
4001.6611 34619.598 od 2.5  9637.039 ev 1.5   0.16    0.03   -2.65
4011.3043 34747.128 od 3.5  9824.626 ev 2.5   1.09    0.12   -1.68
4017.4887 34428.773 od 1.5  9544.635 ev 0.5   0.136   0.025  -2.88
4019.1376 39422.745 od 2.5 14548.816 ev 2.5   0.49    0.08   -2.15
4021.9091 39935.176 od 1.5 15078.387 ev 0.5  10.2     0.8    -1.00
4023.0487 34486.787 od 2.5  9637.039 ev 1.5   0.36    0.06   -2.29
4029.8888 25131.002 od 2.5   323.432 ev 3.5   0.102   0.013  -2.83
4031.2167 39877.786 od 0.5 15078.387 ev 0.5  24.1     2.0    -0.93
4032.8426 24789.401 od 0.5     0.000 ev 1.5   0.30    0.03   -2.84
4040.2913 41860.647 od 4.5 17116.947 ev 3.5   4.07    0.27   -1.00
4042.6303 39999.966 od 2.5 15270.582 ev 1.5  18.3     1.3    -0.57
4046.8771 41758.357 od 3.5 17054.924 ev 2.5   5.1     0.4    -1.00
4047.4213 39248.928 od 1.5 14548.816 ev 2.5   2.2     0.5    -1.67
4048.6136 24830.221 od 1.5   137.383 ev 2.5   0.292   0.026  -2.54
4050.9537 41860.647 od 4.5 17182.073 ev 4.5  70.      4.     +0.24
4052.4475 24992.909 od 3.5   323.432 ev 3.5   0.047   0.006  -3.03
